,timestamp,timestamp,timestamp,timestamp,timestamp,timestamp,timestamp,timestamp,imsi,imsi,imsi,imsi,imsi,imsi,imsi,imsi,lac_id,lac_id,lac_id,lac_id,lac_id,lac_id,lac_id,lac_id,cell_id,cell_id,cell_id,cell_id,cell_id,cell_id,cell_id,cell_id,longitude,longitude,longitude,longitude,longitude,longitude,longitude,longitude,latitude,latitude,latitude,latitude,latitude,latitude,latitude,latitude
93,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.60000095080923e+17,,4.60000095080923e+17,4.60000095080923e+17,4.60000095080923e+17,4.60000095080923e+17,4.60000095080923e+17,1.0,16788.0,,16788.0,16788.0,16788.0,16788.0,16788.0,1.0,67464715.0,,67464715.0,67464715.0,67464715.0,67464715.0,67464715.0,1.0,123.4052582,,123.4052582,123.4052582,123.4052582,123.4052582,123.4052582,1.0,41.76921844,,41.76921844,41.76921844,41.76921844,41.76921844,41.76921844
94,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.60000095080923e+17,,4.60000095080923e+17,4.60000095080923e+17,4.60000095080923e+17,4.60000095080923e+17,4.60000095080923e+17,1.0,16788.0,,16788.0,16788.0,16788.0,16788.0,16788.0,1.0,67465012.0,,67465012.0,67465012.0,67465012.0,67465012.0,67465012.0,1.0,123.3991394,,123.3991394,123.3991394,123.3991394,123.3991394,123.3991394,1.0,41.76868820000001,,41.76868820000001,41.76868820000001,41.76868820000001,41.76868820000001,41.76868820000001
95,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.60000095080923e+17,,4.60000095080923e+17,4.60000095080923e+17,4.60000095080923e+17,4.60000095080923e+17,4.60000095080923e+17,1.0,16788.0,,16788.0,16788.0,16788.0,16788.0,16788.0,1.0,67466273.0,,67466273.0,67466273.0,67466273.0,67466273.0,67466273.0,1.0,123.4045029,,123.4045029,123.4045029,123.4045029,123.4045029,123.4045029,1.0,41.76560974,,41.76560974,41.76560974,41.76560974,41.76560974,41.76560974
96,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6007009504013626e+17,,4.6007009504013626e+17,4.6007009504013626e+17,4.6007009504013626e+17,4.6007009504013626e+17,4.6007009504013626e+17,1.0,16788.0,,16788.0,16788.0,16788.0,16788.0,16788.0,1.0,67467327.0,,67467327.0,67467327.0,67467327.0,67467327.0,67467327.0,1.0,123.4277878,,123.4277878,123.4277878,123.4277878,123.4277878,123.4277878,1.0,41.76531982,,41.76531982,41.76531982,41.76531982,41.76531982,41.76531982
97,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6007009504013626e+17,,4.6007009504013626e+17,4.6007009504013626e+17,4.6007009504013626e+17,4.6007009504013626e+17,4.6007009504013626e+17,1.0,16788.0,,16788.0,16788.0,16788.0,16788.0,16788.0,1.0,67469373.0,,67469373.0,67469373.0,67469373.0,67469373.0,67469373.0,1.0,123.4266129,,123.4266129,123.4266129,123.4266129,123.4266129,123.4266129,1.0,41.75957108,,41.75957108,41.75957108,41.75957108,41.75957108,41.75957108
98,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950005866e+17,,4.600200950005866e+17,4.600200950005866e+17,4.600200950005866e+17,4.600200950005866e+17,4.600200950005866e+17,1.0,16788.0,,16788.0,16788.0,16788.0,16788.0,16788.0,1.0,67469599.0,,67469599.0,67469599.0,67469599.0,67469599.0,67469599.0,1.0,123.4191513,,123.4191513,123.4191513,123.4191513,123.4191513,123.4191513,1.0,41.75864029,,41.75864029,41.75864029,41.75864029,41.75864029,41.75864029
99,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950005866e+17,,4.600200950005866e+17,4.600200950005866e+17,4.600200950005866e+17,4.600200950005866e+17,4.600200950005866e+17,1.0,16788.0,,16788.0,16788.0,16788.0,16788.0,16788.0,1.0,67469619.0,,67469619.0,67469619.0,67469619.0,67469619.0,67469619.0,1.0,123.4191513,,123.4191513,123.4191513,123.4191513,123.4191513,123.4191513,1.0,41.75864029,,41.75864029,41.75864029,41.75864029,41.75864029,41.75864029
100,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600000950849959e+17,,4.600000950849959e+17,4.600000950849959e+17,4.600000950849959e+17,4.600000950849959e+17,4.600000950849959e+17,1.0,16788.0,,16788.0,16788.0,16788.0,16788.0,16788.0,1.0,67552319.0,,67552319.0,67552319.0,67552319.0,67552319.0,67552319.0,1.0,123.4014435,,123.4014435,123.4014435,123.4014435,123.4014435,123.4014435,1.0,41.75672150000001,,41.75672150000001,41.75672150000001,41.75672150000001,41.75672150000001,41.75672150000001
101,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950006464e+17,,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,1.0,16789.0,,16789.0,16789.0,16789.0,16789.0,16789.0,1.0,12601497.0,,12601497.0,12601497.0,12601497.0,12601497.0,12601497.0,1.0,123.4207916,,123.4207916,123.4207916,123.4207916,123.4207916,123.4207916,1.0,41.81219864,,41.81219864,41.81219864,41.81219864,41.81219864,41.81219864
102,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950006464e+17,,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,1.0,16789.0,,16789.0,16789.0,16789.0,16789.0,16789.0,1.0,12631941.0,,12631941.0,12631941.0,12631941.0,12631941.0,12631941.0,1.0,123.4393463,,123.4393463,123.4393463,123.4393463,123.4393463,123.4393463,1.0,41.81206894,,41.81206894,41.81206894,41.81206894,41.81206894,41.81206894
103,5.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,5.0,4.6000009500557165e+17,0.0,4.6000009500557165e+17,4.6000009500557165e+17,4.6000009500557165e+17,4.6000009500557165e+17,4.6000009500557165e+17,5.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,5.0,12785293.0,0.0,12785293.0,12785293.0,12785293.0,12785293.0,12785293.0,5.0,123.4117813,0.0,123.4117813,123.4117813,123.4117813,123.4117813,123.4117813,5.0,41.80295181,0.0,41.80295181,41.80295181,41.80295181,41.80295181,41.80295181
104,2.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2.0,4.6000009505707405e+17,0.0,4.6000009505707405e+17,4.6000009505707405e+17,4.6000009505707405e+17,4.6000009505707405e+17,4.6000009505707405e+17,2.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,2.0,234946621.0,0.0,234946621.0,234946621.0,234946621.0,234946621.0,234946621.0,2.0,123.4362564,0.0,123.4362564,123.4362564,123.4362564,123.4362564,123.4362564,2.0,41.81409836,0.0,41.81409836,41.81409836,41.81409836,41.81409836,41.81409836
105,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950006464e+17,,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,1.0,16789.0,,16789.0,16789.0,16789.0,16789.0,16789.0,1.0,235161355.0,,235161355.0,235161355.0,235161355.0,235161355.0,235161355.0,1.0,123.3919601,,123.3919601,123.3919601,123.3919601,123.3919601,123.3919601,1.0,41.81158066,,41.81158066,41.81158066,41.81158066,41.81158066,41.81158066
106,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950016454e+17,,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,1.0,16789.0,,16789.0,16789.0,16789.0,16789.0,16789.0,1.0,235161397.0,,235161397.0,235161397.0,235161397.0,235161397.0,235161397.0,1.0,123.3919601,,123.3919601,123.3919601,123.3919601,123.3919601,123.3919601,1.0,41.81158066,,41.81158066,41.81158066,41.81158066,41.81158066,41.81158066
107,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950016454e+17,,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,1.0,16789.0,,16789.0,16789.0,16789.0,16789.0,16789.0,1.0,235161407.0,,235161407.0,235161407.0,235161407.0,235161407.0,235161407.0,1.0,123.3919601,,123.3919601,123.3919601,123.3919601,123.3919601,123.3919601,1.0,41.81158066,,41.81158066,41.81158066,41.81158066,41.81158066,41.81158066
108,2.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2.0,4.600200950016454e+17,0.0,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,2.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,2.0,2459404.0,0.0,2459404.0,2459404.0,2459404.0,2459404.0,2459404.0,2.0,123.39832309999998,0.0,123.39832309999998,123.39832309999998,123.39832309999998,123.39832309999998,123.39832309999998,2.0,41.81044006,0.0,41.81044006,41.81044006,41.81044006,41.81044006,41.81044006
109,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6002009504074963e+17,,4.6002009504074963e+17,4.6002009504074963e+17,4.6002009504074963e+17,4.6002009504074963e+17,4.6002009504074963e+17,1.0,16789.0,,16789.0,16789.0,16789.0,16789.0,16789.0,1.0,249616139.0,,249616139.0,249616139.0,249616139.0,249616139.0,249616139.0,1.0,123.4087067,,123.4087067,123.4087067,123.4087067,123.4087067,123.4087067,1.0,41.80638123,,41.80638123,41.80638123,41.80638123,41.80638123,41.80638123
110,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600000950073291e+17,,4.600000950073291e+17,4.600000950073291e+17,4.600000950073291e+17,4.600000950073291e+17,4.600000950073291e+17,1.0,16789.0,,16789.0,16789.0,16789.0,16789.0,16789.0,1.0,2614580.0,,2614580.0,2614580.0,2614580.0,2614580.0,2614580.0,1.0,123.411911,,123.411911,123.411911,123.411911,123.411911,123.411911,1.0,41.81045914,,41.81045914,41.81045914,41.81045914,41.81045914,41.81045914
111,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950006464e+17,,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,1.0,16789.0,,16789.0,16789.0,16789.0,16789.0,16789.0,1.0,55568713.0,,55568713.0,55568713.0,55568713.0,55568713.0,55568713.0,1.0,123.4014587,,123.4014587,123.4014587,123.4014587,123.4014587,123.4014587,1.0,41.80643845,,41.80643845,41.80643845,41.80643845,41.80643845,41.80643845
112,2.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2.0,4.6002009500114586e+17,706382.7052922517,4.600200950006464e+17,4.600200950008961e+17,4.6002009500114586e+17,4.6002009500139565e+17,4.600200950016454e+17,2.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,2.0,55569737.0,0.0,55569737.0,55569737.0,55569737.0,55569737.0,55569737.0,2.0,123.3968506,0.0,123.3968506,123.3968506,123.3968506,123.3968506,123.3968506,2.0,41.8096199,0.0,41.8096199,41.8096199,41.8096199,41.8096199,41.8096199
113,4.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,4.0,4.600200950258088e+17,0.0,4.600200950258088e+17,4.600200950258088e+17,4.600200950258088e+17,4.600200950258088e+17,4.600200950258088e+17,4.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,4.0,67272480.0,0.0,67272480.0,67272480.0,67272480.0,67272480.0,67272480.0,4.0,123.4263535,0.0,123.4263535,123.4263535,123.4263535,123.4263535,123.4263535,4.0,41.81867981,0.0,41.81867981,41.81867981,41.81867981,41.81867981,41.81867981
114,5.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,5.0,4.6000009507910957e+17,0.0,4.6000009507910957e+17,4.6000009507910957e+17,4.6000009507910957e+17,4.6000009507910957e+17,4.6000009507910957e+17,5.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,5.0,67295541.0,0.0,67295541.0,67295541.0,67295541.0,67295541.0,67295541.0,5.0,123.4208603,0.0,123.4208603,123.4208603,123.4208603,123.4208603,123.4208603,5.0,41.81906128,0.0,41.81906128,41.81906128,41.81906128,41.81906128,41.81906128
115,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.60000095062189e+17,,4.60000095062189e+17,4.60000095062189e+17,4.60000095062189e+17,4.60000095062189e+17,4.60000095062189e+17,1.0,16789.0,,16789.0,16789.0,16789.0,16789.0,16789.0,1.0,67436575.0,,67436575.0,67436575.0,67436575.0,67436575.0,67436575.0,1.0,123.4106903,,123.4106903,123.4106903,123.4106903,123.4106903,123.4106903,1.0,41.80588913,,41.80588913,41.80588913,41.80588913,41.80588913,41.80588913
116,2.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2.0,4.600100950514693e+17,14142120463814.111,4.60000095062189e+17,4.600050950568291e+17,4.600100950514693e+17,4.600150950461095e+17,4.6002009504074963e+17,2.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,2.0,67436595.0,0.0,67436595.0,67436595.0,67436595.0,67436595.0,67436595.0,2.0,123.4106903,0.0,123.4106903,123.4106903,123.4106903,123.4106903,123.4106903,2.0,41.80588913,0.0,41.80588913,41.80588913,41.80588913,41.80588913,41.80588913
117,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.60000095062189e+17,,4.60000095062189e+17,4.60000095062189e+17,4.60000095062189e+17,4.60000095062189e+17,4.60000095062189e+17,1.0,16789.0,,16789.0,16789.0,16789.0,16789.0,16789.0,1.0,67436811.0,,67436811.0,67436811.0,67436811.0,67436811.0,67436811.0,1.0,123.4128571,,123.4128571,123.4128571,123.4128571,123.4128571,123.4128571,1.0,41.80469894,,41.80469894,41.80469894,41.80469894,41.80469894,41.80469894
118,2.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2.0,4.60000095062189e+17,0.0,4.60000095062189e+17,4.60000095062189e+17,4.60000095062189e+17,4.60000095062189e+17,4.60000095062189e+17,2.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,2.0,67436853.0,0.0,67436853.0,67436853.0,67436853.0,67436853.0,67436853.0,2.0,123.4128571,0.0,123.4128571,123.4128571,123.4128571,123.4128571,123.4128571,2.0,41.80469894,0.0,41.80469894,41.80469894,41.80469894,41.80469894,41.80469894
119,2.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2.0,4.6000009508095885e+17,0.0,4.6000009508095885e+17,4.6000009508095885e+17,4.6000009508095885e+17,4.6000009508095885e+17,4.6000009508095885e+17,2.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,2.0,67437108.0,0.0,67437108.0,67437108.0,67437108.0,67437108.0,67437108.0,2.0,123.42732240000002,0.0,123.42732240000002,123.42732240000002,123.42732240000002,123.42732240000002,123.42732240000002,2.0,41.80459976,0.0,41.80459976,41.80459976,41.80459976,41.80459976,41.80459976
120,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950006464e+17,,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,1.0,16789.0,,16789.0,16789.0,16789.0,16789.0,16789.0,1.0,67437579.0,,67437579.0,67437579.0,67437579.0,67437579.0,67437579.0,1.0,123.4042511,,123.4042511,123.4042511,123.4042511,123.4042511,123.4042511,1.0,41.80353928,,41.80353928,41.80353928,41.80353928,41.80353928,41.80353928
121,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950047519e+17,,4.600200950047519e+17,4.600200950047519e+17,4.600200950047519e+17,4.600200950047519e+17,4.600200950047519e+17,1.0,16789.0,,16789.0,16789.0,16789.0,16789.0,16789.0,1.0,67437580.0,,67437580.0,67437580.0,67437580.0,67437580.0,67437580.0,1.0,123.4042511,,123.4042511,123.4042511,123.4042511,123.4042511,123.4042511,1.0,41.80353928,,41.80353928,41.80353928,41.80353928,41.80353928,41.80353928
122,18.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,18.0,4.600117617147097e+17,17573353975488.307,4.600000950744656e+17,4.600000950744764e+17,4.600000950744764e+17,4.6002009501362906e+17,4.6007009502465024e+17,18.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,18.0,67567628.0,0.0,67567628.0,67567628.0,67567628.0,67567628.0,67567628.0,18.0,123.40872959999999,1.4622848863937366e-14,123.4087296,123.4087296,123.4087296,123.4087296,123.4087296,18.0,41.80886078000002,1.4622848863937366e-14,41.80886078,41.80886078,41.80886078,41.80886078,41.80886078
123,24.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,24.0,4.600200950026929e+17,130.7530031245438,4.6002009500269306e+17,4.6002009500269306e+17,4.6002009500269306e+17,4.6002009500269306e+17,4.6002009500269306e+17,24.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,24.0,67567629.0,0.0,67567629.0,67567629.0,67567629.0,67567629.0,67567629.0,24.0,123.40872959999994,5.806599784310142e-14,123.4087296,123.4087296,123.4087296,123.4087296,123.4087296,24.0,41.808860780000025,2.1774749191163033e-14,41.80886078,41.80886078,41.80886078,41.80886078,41.80886078
124,4.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,4.0,4.600000950744764e+17,0.0,4.600000950744764e+17,4.600000950744764e+17,4.600000950744764e+17,4.600000950744764e+17,4.600000950744764e+17,4.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,4.0,67567667.0,0.0,67567667.0,67567667.0,67567667.0,67567667.0,67567667.0,4.0,123.4087296,0.0,123.4087296,123.4087296,123.4087296,123.4087296,123.4087296,4.0,41.80886078,0.0,41.80886078,41.80886078,41.80886078,41.80886078,41.80886078
125,18.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,18.0,4.600250950376589e+17,22029381023318.086,4.600000950744656e+17,4.6002009501362906e+17,4.6002009504074963e+17,4.6002009504074963e+17,4.6007009502465024e+17,18.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,18.0,67567668.0,0.0,67567668.0,67567668.0,67567668.0,67567668.0,67567668.0,18.0,123.40872959999999,1.4622848863937366e-14,123.4087296,123.4087296,123.4087296,123.4087296,123.4087296,18.0,41.80886078000002,1.4622848863937366e-14,41.80886078,41.80886078,41.80886078,41.80886078,41.80886078
126,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600000950073291e+17,,4.600000950073291e+17,4.600000950073291e+17,4.600000950073291e+17,4.600000950073291e+17,4.600000950073291e+17,1.0,16789.0,,16789.0,16789.0,16789.0,16789.0,16789.0,1.0,67567884.0,,67567884.0,67567884.0,67567884.0,67567884.0,67567884.0,1.0,123.41596979999998,,123.41596979999998,123.41596979999998,123.41596979999998,123.41596979999998,123.41596979999998,1.0,41.80778122,,41.80778122,41.80778122,41.80778122,41.80778122,41.80778122
127,4.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,4.0,4.60020095001338e+17,291424.00527067087,4.600200950011923e+17,4.600200950011923e+17,4.600200950011923e+17,4.60020095001338e+17,4.6002009500177517e+17,4.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,4.0,67567885.0,0.0,67567885.0,67567885.0,67567885.0,67567885.0,67567885.0,4.0,123.41596979999998,0.0,123.41596979999998,123.41596979999998,123.41596979999998,123.41596979999998,123.41596979999998,4.0,41.80778122,0.0,41.80778122,41.80778122,41.80778122,41.80778122,41.80778122
128,2.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2.0,4.600000950073291e+17,0.0,4.600000950073291e+17,4.600000950073291e+17,4.600000950073291e+17,4.600000950073291e+17,4.600000950073291e+17,2.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,2.0,67567924.0,0.0,67567924.0,67567924.0,67567924.0,67567924.0,67567924.0,2.0,123.41596979999998,0.0,123.41596979999998,123.41596979999998,123.41596979999998,123.41596979999998,123.41596979999998,2.0,41.80778122,0.0,41.80778122,41.80778122,41.80778122,41.80778122,41.80778122
129,4.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,4.0,4.6000009503475904e+17,31673380.342117026,4.600000950073291e+17,4.600000950073291e+17,4.6000009503475904e+17,4.60000095062189e+17,4.60000095062189e+17,4.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,4.0,67567925.0,0.0,67567925.0,67567925.0,67567925.0,67567925.0,67567925.0,4.0,123.41596979999998,0.0,123.41596979999998,123.41596979999998,123.41596979999998,123.41596979999998,123.41596979999998,4.0,41.80778122,0.0,41.80778122,41.80778122,41.80778122,41.80778122,41.80778122
130,7.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,7.0,4.600286664561038e+17,29680832582565.098,4.60000095062189e+17,4.600100950342692e+17,4.600200950063493e+17,4.600450950154998e+17,4.6007009502465024e+17,7.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,7.0,67569931.0,0.0,67569931.0,67569931.0,67569931.0,67569931.0,67569931.0,7.0,123.41198729999999,1.5349477418661813e-14,123.4119873,123.4119873,123.4119873,123.4119873,123.4119873,7.0,41.807880399999995,7.674738709330906e-15,41.8078804,41.8078804,41.8078804,41.8078804,41.8078804
131,9.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,9.0,4.6007009502465024e+17,0.0,4.6007009502465024e+17,4.6007009502465024e+17,4.6007009502465024e+17,4.6007009502465024e+17,4.6007009502465024e+17,9.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,9.0,67569981.0,0.0,67569981.0,67569981.0,67569981.0,67569981.0,67569981.0,9.0,123.41198729999999,1.507288760336424e-14,123.4119873,123.4119873,123.4119873,123.4119873,123.4119873,9.0,41.807880399999995,7.53644380168212e-15,41.8078804,41.8078804,41.8078804,41.8078804,41.8078804
132,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950047308e+17,,4.600200950047308e+17,4.600200950047308e+17,4.600200950047308e+17,4.600200950047308e+17,4.600200950047308e+17,1.0,16789.0,,16789.0,16789.0,16789.0,16789.0,16789.0,1.0,67574029.0,,67574029.0,67574029.0,67574029.0,67574029.0,67574029.0,1.0,123.3995667,,123.3995667,123.3995667,123.3995667,123.3995667,123.3995667,1.0,41.80458832,,41.80458832,41.80458832,41.80458832,41.80458832,41.80458832
133,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6000009500557165e+17,,4.6000009500557165e+17,4.6000009500557165e+17,4.6000009500557165e+17,4.6000009500557165e+17,4.6000009500557165e+17,1.0,16789.0,,16789.0,16789.0,16789.0,16789.0,16789.0,1.0,67574796.0,,67574796.0,67574796.0,67574796.0,67574796.0,67574796.0,1.0,123.41426090000002,,123.41426090000002,123.41426090000002,123.41426090000002,123.41426090000002,123.41426090000002,1.0,41.80113983,,41.80113983,41.80113983,41.80113983,41.80113983,41.80113983
134,4.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,4.0,4.600200950016454e+17,0.0,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,4.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,4.0,67665933.0,0.0,67665933.0,67665933.0,67665933.0,67665933.0,67665933.0,4.0,123.3925018,0.0,123.3925018,123.3925018,123.3925018,123.3925018,123.3925018,4.0,41.80960083,0.0,41.80960083,41.80960083,41.80960083,41.80960083,41.80960083
135,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950016454e+17,,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,4.600200950016454e+17,1.0,16789.0,,16789.0,16789.0,16789.0,16789.0,16789.0,1.0,67665981.0,,67665981.0,67665981.0,67665981.0,67665981.0,67665981.0,1.0,123.3925018,,123.3925018,123.3925018,123.3925018,123.3925018,123.3925018,1.0,41.80960083,,41.80960083,41.80960083,41.80960083,41.80960083,41.80960083
136,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.6007009502564864e+17,,4.6007009502564864e+17,4.6007009502564864e+17,4.6007009502564864e+17,4.6007009502564864e+17,4.6007009502564864e+17,1.0,16789.0,,16789.0,16789.0,16789.0,16789.0,16789.0,1.0,67677963.0,,67677963.0,67677963.0,67677963.0,67677963.0,67677963.0,1.0,123.4021606,,123.4021606,123.4021606,123.4021606,123.4021606,123.4021606,1.0,41.8132515,,41.8132515,41.8132515,41.8132515,41.8132515,41.8132515
137,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600200950006464e+17,,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,4.600200950006464e+17,1.0,16789.0,,16789.0,16789.0,16789.0,16789.0,16789.0,1.0,67677964.0,,67677964.0,67677964.0,67677964.0,67677964.0,67677964.0,1.0,123.4021606,,123.4021606,123.4021606,123.4021606,123.4021606,123.4021606,1.0,41.8132515,,41.8132515,41.8132515,41.8132515,41.8132515,41.8132515
138,1.0,2018100300.0,,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,1.0,4.600000950405913e+17,,4.600000950405913e+17,4.600000950405913e+17,4.600000950405913e+17,4.600000950405913e+17,4.600000950405913e+17,1.0,16789.0,,16789.0,16789.0,16789.0,16789.0,16789.0,1.0,67677965.0,,67677965.0,67677965.0,67677965.0,67677965.0,67677965.0,1.0,123.4021606,,123.4021606,123.4021606,123.4021606,123.4021606,123.4021606,1.0,41.8132515,,41.8132515,41.8132515,41.8132515,41.8132515,41.8132515
139,2.0,2018100300.0,0.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2018100300.0,2.0,4.600100950326271e+17,14142096172512.63,4.6000009506052326e+17,4.6000509504657517e+17,4.600100950326271e+17,4.600150950186789e+17,4.600200950047308e+17,2.0,16789.0,0.0,16789.0,16789.0,16789.0,16789.0,16789.0,2.0,67685153.0,0.0,67685153.0,67685153.0,67685153.0,67685153.0,67685153.0,2.0,123.3960419,0.0,123.3960419,123.3960419,123.3960419,123.3960419,123.3960419,2.0,41.80461121,0.0,41.80461121,41.80461121,41.80461121,41.80461121,41.80461121
